STA_ID,LONG,LAT,SEASON,Date,THG_Fish,AFDW_Floc,AFDW_Soil,Alk_Phos_SW,Bulk_Dens_Floc,Bulk_Dens_Soil,CHLA_SW,CL_SW,COND,DO,Floc_Depth_ft,H2S_PW,MEHG_epi_peri,MEHG_Floc,MEHG_Peri_AVG,MEHG_soil,MEHG_soil_peri,MEHG_SW,NH4_SW,NO2_SW,NO3_SW,PH_soil,PH_SW,REDOX_PW,REDOX_SW,SO4_soil,SO4_SW,Soil_Thickness_FT,Sol_Reac_Phos_PW,Sol_Reac_Phos_SW,TEMP,THG_epi_peri,THG_floc,THG_peri_AVG,THG_peri_soil,THG_soil,THG_SW,TOC_SW,Tot_Carbon_Soil_%,Tot_Nitrogen_Soil_%,Tot_Nitrogen_SW,Tot_Phos_floc,Tot_Phos_soil,Tot_Phos_SW,TURB,Wat_Depth_ft
M029,-80.579806,26.271222,D,4/9/1995,99.890000,,75.750000,0.290000,,0.180000,,,599.000000,2.140000,,,,,,1.780000,,0.365000,,,,,7.160000,272.500000,,220.000000,16.000000,2.400000,,,23.940000,,,,,86.000000,1.440000,25.410000,,,,,823.300000,10.930000,0.750000,1.000000
M042,-80.706908,26.065739,D,4/9/1995,562.750000,,85.530000,2.550000,,0.090000,,,322.000000,3.650000,,,22.000000,,22.000000,1.150000,,2.190000,,,,,7.270000,-53.000000,,440.000000,2.000000,2.000000,,,25.450000,55.800000,,55.800000,,180.000000,5.060000,16.000000,,,,,556.630000,24.420000,10.050000,1.300000
M034,-80.526757,26.239858,D,4/9/1995,125.110000,,71.370000,1.530000,,0.170000,,,416.000000,3.240000,,,3.910000,,3.910000,0.690000,,0.299000,,,,,7.210000,213.500000,,240.000000,4.000000,2.500000,,,26.700000,59.280000,,59.280000,,88.000000,1.650000,19.370000,,,,,432.280000,13.640000,1.230000,1.500000
M043,-80.649557,26.091782,D,4/9/1995,828.620000,,86.860000,1.880000,,0.100000,,,453.000000,4.720000,,,18.550000,,18.550000,1.230000,,1.420000,,,,,7.090000,187.000000,,440.000000,7.100000,3.000000,,,27.090000,48.610000,,48.610000,,180.000000,3.320000,21.640000,,,,,485.060000,14.490000,1.930000,1.300000
M036,-80.686518,26.145218,D,4/9/1995,257.390000,,39.650000,0.670000,,0.240000,,,391.000000,4.390000,,,,,,0.290000,,0.341000,,,,,7.300000,195.700000,,180.000000,5.100000,2.200000,,,28.030000,,,,,120.000000,2.120000,19.060000,,,,,625.240000,24.490000,1.770000,1.200000
M019,-80.315315,26.213331,D,4/9/1995,165.040000,,88.150000,2.360000,,0.110000,,,894.000000,4.500000,,,1.150000,,1.150000,1.240000,,1.380000,,,,,7.650000,177.500000,,360.000000,38.000000,5.400000,,,27.260000,51.540000,,51.540000,,150.000000,4.530000,38.610000,,,,,358.450000,17.770000,1.770000,1.100000
M017,-80.370929,26.23855,D,4/9/1995,167.010000,,86.680000,1.210000,,0.070000,,,1055.000000,7.000000,,,1.510000,,1.510000,0.070000,,0.783000,,,,,7.930000,85.000000,,520.000000,59.000000,3.900000,,,30.790000,68.630000,,68.630000,,170.000000,3.370000,41.430000,,,,,415.010000,24.100000,0.830000,3.000000
M035,-80.779932,26.136045,D,4/9/1995,275.740000,,72.000000,2.220000,,0.100000,,,513.000000,5.630000,,,14.510000,,14.510000,1.000000,,1.170000,,,,,7.360000,107.000000,,320.000000,4.000000,0.500000,,,26.330000,54.610000,,54.610000,,150.000000,3.180000,22.880000,,,,,481.820000,12.400000,1.840000,0.900000
M016,-80.440023,26.241959,D,4/9/1995,306.020000,,86.500000,0.790000,,0.090000,,,591.000000,4.480000,,,,,,0.530000,,0.860000,,,,,7.480000,220.000000,,600.000000,28.000000,3.300000,,,28.810000,,,,,110.000000,3.600000,28.190000,,,,,361.130000,30.850000,1.230000,2.500000
M031,-80.738429,26.193525,D,4/9/1995,469.820000,,67.750000,2.350000,,0.140000,,,385.000000,4.450000,,,4.390000,,4.390000,,,1.710000,,,,,7.420000,-135.000000,,280.000000,2.000000,1.600000,,,26.590000,74.220000,,74.220000,,220.000000,3.280000,20.700000,,,,,497.420000,19.120000,3.030000,1.300000
M055,-80.605083,25.949222,D,4/10/1995,155.510000,,87.190000,1.330000,,0.110000,,,622.000000,2.820000,,,1.940000,,4.460000,,6.980000,2.000000,,,,,7.300000,-200.000000,,170.000000,19.000000,3.100000,,,25.030000,32.730000,,74.400000,116.070000,120.000000,3.470000,27.840000,,,,,471.950000,25.580000,0.650000,3.500000
M015,-80.340533,26.321743,D,4/10/1995,27.210000,,89.050000,0.080000,,0.110000,,,844.000000,4.020000,,,,,,0.680000,,0.228000,,,,,7.320000,194.800000,,160.000000,48.000000,3.000000,,,24.580000,54.910000,,54.910000,,140.000000,1.670000,30.350000,,,,,745.610000,45.960000,0.710000,2.000000
M014,-80.429004,26.308219,D,4/10/1995,173.860000,,88.090000,1.800000,,0.080000,,,935.000000,5.260000,,,8.730000,,8.730000,0.040000,,0.930000,,,,,7.530000,95.700000,,220.000000,59.000000,4.000000,,,25.090000,48.220000,,48.220000,,170.000000,2.770000,39.750000,,,,,441.220000,28.730000,1.110000,1.800000
M030,-80.805393,26.173936,D,4/10/1995,99.280000,,14.200000,0.530000,,0.370000,,,357.000000,1.670000,,,,,,0.420000,,0.488000,,,,,7.020000,-32.000000,,43.000000,2.000000,1.000000,,,23.280000,62.520000,,62.520000,,30.000000,2.200000,21.500000,,,,,195.800000,43.700000,1.270000,0.800000
M013,-80.485609,26.308188,D,4/10/1995,204.100000,,87.220000,0.520000,,0.120000,,,836.000000,3.810000,,,,,,0.400000,,0.956000,,,,,7.220000,191.000000,,160.000000,49.000000,4.100000,,,24.560000,,,,,160.000000,2.150000,32.700000,,,,,494.900000,30.770000,0.610000,2.100000
M011,-80.475021,26.359241,D,4/10/1995,210.850000,,85.090000,0.730000,,0.100000,,,1134.000000,5.510000,,,5.120000,,5.120000,,,0.753000,,,,,7.370000,140.700000,,180.000000,73.000000,4.400000,,,25.320000,62.580000,,62.580000,,140.000000,1.900000,41.650000,,,,,371.620000,26.350000,0.590000,1.400000
M032,-80.680163,26.211706,D,4/10/1995,6.010000,,11.650000,0.460000,,0.600000,,,869.000000,3.540000,,,0.070000,,0.070000,,,0.292000,,,,,7.420000,-81.000000,,40.000000,40.000000,0.500000,,,25.290000,68.290000,,68.290000,,22.000000,1.850000,35.790000,,,,,266.170000,37.820000,2.320000,1.800000
M012,-80.406578,26.379752,D,4/10/1995,12.130000,,86.500000,0.080000,,0.070000,,,1193.000000,3.550000,,,,,,0.700000,,0.370000,,,,,7.410000,74.300000,,260.000000,56.000000,6.900000,,,26.140000,,,,,140.000000,0.894000,43.590000,,,,,1176.890000,56.650000,1.010000,1.100000
M027,-80.712773,26.273308,D,4/10/1995,101.930000,,27.030000,0.440000,,0.350000,,,985.000000,5.180000,,,2.240000,,2.240000,0.280000,,0.313000,,,,,7.600000,-106.000000,,190.000000,42.000000,1.000000,,,26.030000,54.510000,,54.510000,,46.000000,1.380000,44.890000,,,,,305.800000,21.390000,1.410000,1.400000
M010,-80.452469,26.436764,D,4/10/1995,38.150000,,85.090000,0.060000,,0.110000,,,803.000000,4.240000,,,,,,0.700000,,0.307000,,,,,7.130000,111.500000,,180.000000,56.000000,6.500000,,,26.890000,,,,,170.000000,0.821000,25.810000,,,,,585.870000,49.910000,0.670000,1.100000
M007,-80.3777,26.44291,D,4/10/1995,305.630000,,91.420000,1.970000,,0.050000,,,133.000000,4.490000,,,,,,1.890000,,1.880000,,,,,7.130000,206.700000,,300.000000,2.000000,8.700000,,,27.660000,,,,,150.000000,2.420000,19.750000,,,,,442.910000,9.770000,1.330000,2.000000
M026,-80.800803,26.260353,D,4/10/1995,334.370000,,28.820000,0.510000,,0.360000,,,413.000000,8.710000,,,,,,0.430000,,0.380000,,,,,7.220000,142.500000,,66.000000,7.000000,1.900000,,,28.850000,,,,,45.000000,2.550000,22.520000,,,,,253.430000,16.280000,1.790000,0.300000
M023,-80.759782,26.31586,D,4/10/1995,12.150000,,31.160000,0.060000,,0.210000,,,1134.000000,4.740000,,,,,,0.270000,,0.406000,,,,,7.330000,,,240.000000,41.000000,0.500000,,,31.610000,,,,,35.000000,1.820000,45.370000,,,,,1701.820000,144.460000,6.800000,0.400000
M064,-80.668377,25.833192,D,4/11/1995,190.820000,,90.360000,2.180000,,0.090000,,,431.000000,5.410000,,,1.500000,,1.500000,0.980000,,0.711000,,,,,7.600000,179.500000,,210.000000,8.500000,4.700000,,,24.970000,508.450000,,329.180000,149.910000,210.000000,2.090000,23.570000,,,,,616.870000,35.030000,2.260000,3.600000
M009,-80.300395,26.374154,D,4/11/1995,96.480000,,93.520000,1.490000,,0.050000,,,78.100000,1.280000,,,13.050000,,9.575000,4.880000,6.100000,0.578000,,,,,6.250000,160.000000,,340.000000,2.000000,6.100000,,,23.480000,48.740000,,59.190000,69.640000,140.000000,1.620000,15.120000,,,,,420.200000,29.300000,2.820000,1.800000
M008,-80.282978,26.45778,D,4/11/1995,78.240000,,93.800000,3.080000,,0.060000,,,88.400000,3.510000,,,1.290000,,0.795000,1.580000,0.300000,0.430000,,,,,6.270000,115.000000,,290.000000,2.000000,8.100000,,,24.030000,65.370000,,67.235000,69.100000,160.000000,2.700000,23.450000,,,,,313.540000,11.780000,7.260000,1.300000
M024,-80.675252,26.324973,D,4/11/1995,,,82.430000,,,0.190000,,,,,,,,,,2.110000,,,,,,,,167.700000,,95.000000,,3.800000,,,,,,,,110.000000,,,,,,,550.770000,,,0.000000
M006,-80.254594,26.497556,D,4/11/1995,203.180000,,94.300000,2.440000,,0.060000,,,232.000000,5.120000,,,5.200000,,5.295000,0.630000,5.390000,0.989000,,,,,6.700000,108.000000,,320.000000,2.000000,6.300000,,,24.680000,78.220000,,81.865000,85.510000,140.000000,3.100000,26.690000,,,,,281.070000,15.730000,12.620000,1.100000
M025,-80.630177,26.329517,D,4/11/1995,,,82.900000,,,0.220000,,,,,,,,,,3.510000,,,,,,,,224.000000,,92.000000,,1.900000,,,,,,,,110.000000,,,,,,,789.910000,,,0.000000
M028,-80.634542,26.272337,D,4/11/1995,157.380000,,9.790000,0.300000,,0.600000,,,743.000000,2.010000,,,,,,0.080000,,0.746000,,,,,7.240000,182.500000,,260.000000,21.000000,0.400000,,,24.470000,,,,,33.000000,2.170000,31.590000,,,,,1224.890000,15.730000,1.010000,2.800000
M005,-80.32611,26.517901,D,4/11/1995,149.090000,,94.280000,3.970000,,0.070000,,,98.800000,4.140000,,,7.430000,,6.055000,9.470000,4.680000,1.240000,,,,,5.980000,104.300000,,280.000000,2.000000,7.900000,,,25.730000,70.790000,,56.205000,41.620000,180.000000,4.870000,24.890000,,,,,291.250000,27.800000,14.690000,1.200000
M004,-80.429953,26.502504,D,4/11/1995,273.150000,,89.260000,1.010000,,0.090000,,,217.000000,2.450000,,,4.610000,,4.610000,,,1.520000,,,,,6.650000,-24.000000,,240.000000,2.000000,7.600000,,,23.890000,34.070000,,47.865000,61.660000,170.000000,3.150000,19.470000,,,,,411.310000,16.970000,2.710000,1.200000
M003,-80.314096,26.562433,D,4/11/1995,195.890000,,93.990000,3.490000,,0.060000,,,171.000000,1.580000,,,9.970000,,11.945000,2.150000,13.920000,1.940000,,,,,6.200000,168.000000,,350.000000,2.000000,12.000000,,,28.200000,83.940000,,118.620000,153.300000,150.000000,6.880000,37.970000,,,,,309.420000,28.210000,17.510000,0.800000
M002,-80.383991,26.555116,D,4/11/1995,108.060000,,93.460000,1.680000,,0.060000,,,152.000000,0.280000,,,1.870000,,1.870000,1.740000,,0.189000,,,,,5.690000,191.500000,,300.000000,2.000000,10.200000,,,26.710000,87.520000,,87.520000,,190.000000,3.690000,30.350000,,,,,353.490000,22.220000,5.310000,0.800000
M001,-80.365442,26.631749,D,4/11/1995,247.230000,,92.470000,1.860000,,0.090000,,,232.000000,8.720000,,,,,,8.360000,,2.860000,,,,,6.730000,112.700000,,250.000000,2.000000,12.000000,,,31.140000,,,,,150.000000,10.200000,44.280000,,,,,303.810000,281.020000,42.600000,0.200000
M107,-81.017121,25.640459,D,4/12/1995,103.900000,,3.000000,2.210000,,1.100000,,,362.000000,4.890000,,,0.940000,,0.650000,,0.360000,0.155000,,,,,7.680000,200.300000,,26.000000,2.000000,1.500000,,,25.220000,329.780000,,276.090000,222.400000,9.600000,1.570000,24.820000,,,,,48.390000,3.720000,1.300000,1.500000
M191,-80.549,25.825667,W,9/12/1995,174.800000,,88.780000,1.840000,,0.140000,,,411.000000,9.000000,,,,,,0.430000,,0.097000,,,,,7.600000,193.500000,,300.000000,2.000000,5.600000,,,31.170000,,,,,190.000000,1.310000,13.770000,,,,,306.340000,17.830000,0.530000,2.200000
M233,-80.491418,25.276871,W,9/12/1995,347.030000,,11.670000,2.500000,,0.270000,,,426.000000,9.340000,,,2.620000,,2.620000,0.170000,,0.231000,,,,,7.740000,98.000000,,160.000000,8.500000,3.100000,,,33.470000,,,,,22.000000,1.320000,11.470000,,,,,62.510000,14.980000,0.730000,1.300000
M187,-80.539457,25.869009,W,9/12/1995,280.240000,,85.580000,1.190000,,0.130000,,,492.000000,5.590000,,,2.270000,,2.295000,0.240000,2.320000,0.312000,,,,,7.580000,195.700000,176.000000,300.000000,5.500000,3.400000,,,30.400000,,,,,95.000000,1.950000,14.070000,,,,,350.830000,23.410000,0.490000,2.400000
M230,-80.684821,25.277162,W,9/12/1995,162.940000,,21.840000,2.350000,,0.210000,,,180.000000,10.730000,,,,,,0.330000,,0.110000,,,,,8.290000,110.000000,152.000000,190.000000,2.000000,2.300000,,,33.570000,,,,,60.000000,1.600000,6.960000,,,,,190.470000,5.060000,0.660000,1.800000
M186,-80.611333,25.878167,W,9/12/1995,116.840000,,31.820000,0.790000,,0.340000,,,424.000000,7.200000,,,,,,,,0.138000,,,,,7.740000,135.000000,163.000000,140.000000,6.400000,4.900000,,,31.630000,,,,,66.000000,1.470000,14.490000,,,,,489.500000,11.470000,0.410000,5.100000
M231,-80.597347,25.304932,W,9/12/1995,55.630000,,16.930000,3.280000,,0.450000,,,235.000000,11.490000,,,,,0.050000,0.040000,0.050000,0.070000,,,,,8.000000,213.000000,168.000000,98.000000,2.000000,0.600000,,,34.820000,,,,,31.000000,1.900000,9.020000,,,,,188.770000,5.060000,1.250000,0.600000
M189,-80.683667,25.840833,W,9/12/1995,292.750000,,90.010000,1.820000,,0.110000,,,319.000000,7.880000,,,1.120000,,1.120000,,,0.260000,,,,,7.850000,162.300000,187.000000,380.000000,3.300000,4.800000,,,29.920000,,,,,190.000000,1.290000,10.920000,,,,,418.110000,17.830000,0.390000,3.800000
M232,-80.534978,25.32425,W,9/12/1995,126.510000,,10.730000,4.010000,,0.310000,,,241.000000,11.570000,,,,,0.030000,0.220000,0.030000,0.146000,,,,,8.160000,127.000000,141.000000,160.000000,2.000000,1.200000,,,34.550000,,,,,29.000000,2.360000,9.940000,,,,,77.610000,5.480000,1.710000,1.200000
M227,-80.641222,25.356417,W,9/13/1995,38.720000,,7.630000,1.660000,,0.740000,,,342.000000,3.230000,,,,,0.020000,0.030000,0.020000,0.071000,,,,,7.680000,156.500000,196.000000,71.000000,2.000000,0.800000,,,28.160000,,,,,19.000000,1.390000,6.950000,,,,,90.680000,14.260000,0.690000,1.000000
M229,-80.773988,25.291618,W,9/13/1995,246.590000,,12.540000,2.810000,,0.510000,,,179.000000,8.080000,,,,,0.040000,0.030000,0.040000,0.121000,,,,,7.880000,82.000000,213.000000,93.000000,2.000000,0.800000,,,29.280000,,,,,30.000000,1.500000,8.550000,,,,,112.220000,6.300000,0.830000,1.300000
M228,-80.600734,25.369627,W,9/13/1995,67.240000,,63.280000,1.310000,,0.150000,,,350.000000,1.800000,,,4.500000,,2.415000,0.440000,0.330000,0.127000,,,,,7.340000,158.700000,154.000000,220.000000,2.000000,2.300000,,,28.650000,,,,,110.000000,0.921000,8.570000,,,,,451.300000,15.190000,0.600000,2.400000
M226,-80.734645,25.33062,W,9/13/1995,37.400000,,13.270000,3.000000,,0.550000,,,211.000000,5.690000,,,,,0.030000,0.080000,0.030000,0.086000,,,,,7.550000,108.000000,217.000000,90.000000,2.000000,1.500000,,,28.280000,,,,,29.000000,4.200000,8.630000,,,,,153.580000,5.740000,0.450000,0.500000
M224,-80.629234,25.415734,W,9/13/1995,29.140000,,8.760000,2.030000,,0.740000,,,198.000000,7.820000,,,,,0.030000,,0.030000,0.092000,,,,,7.860000,,125.000000,74.000000,2.000000,0.300000,,,29.560000,,,,,28.000000,2.350000,6.340000,,,,,118.980000,6.300000,0.970000,0.700000
M222,-80.78744,25.387304,W,9/13/1995,39.840000,,63.500000,2.480000,,0.220000,,,242.000000,5.640000,,,,,0.240000,0.100000,0.240000,0.122000,,,,,7.440000,172.500000,217.000000,190.000000,2.000000,0.800000,,,29.110000,,,,,180.000000,4.910000,9.960000,,,,,1198.400000,12.870000,0.600000,1.200000
M223,-80.703334,25.426634,W,9/13/1995,52.250000,,37.100000,1.160000,,0.370000,,,272.000000,4.860000,,,,,0.590000,0.150000,0.590000,0.146000,,,,,7.650000,159.700000,134.000000,120.000000,2.000000,0.500000,,,29.900000,,,,,150.000000,3.250000,8.700000,,,,,1039.310000,13.790000,0.500000,1.000000
M221,-80.774151,25.461163,W,9/13/1995,145.520000,,19.760000,3.120000,,0.400000,,,278.000000,7.750000,,,,,0.140000,0.400000,0.140000,0.116000,,,,,7.870000,70.300000,197.000000,120.000000,2.000000,0.800000,,,29.610000,,,,,57.000000,1.390000,10.270000,,,,,223.510000,4.960000,0.670000,1.700000
M219,-80.680018,25.482917,W,9/13/1995,33.240000,,14.200000,2.530000,,0.520000,,,277.000000,8.940000,,,,,0.180000,0.060000,0.180000,0.084000,,,,,7.860000,112.000000,128.000000,96.000000,2.000000,0.800000,,,30.440000,,,,,57.000000,1.790000,7.070000,,,,,266.560000,10.230000,0.430000,1.000000
M220,-80.827868,25.460543,W,9/13/1995,321.490000,,54.550000,1.990000,,0.180000,,,385.000000,5.760000,,,2.020000,,2.020000,0.520000,,0.281000,,,,,7.490000,51.500000,216.000000,220.000000,2.000000,1.500000,,,29.700000,,,,,110.000000,1.430000,13.120000,,,,,308.990000,12.560000,0.590000,2.700000
M218,-80.621389,25.506944,W,9/13/1995,56.180000,,11.560000,2.650000,,0.660000,,,298.000000,9.270000,,,,,0.380000,0.080000,0.380000,0.080000,,,,,8.030000,195.700000,130.000000,85.000000,2.000000,0.400000,,,31.730000,,,,,39.000000,1.780000,10.730000,,,,,136.140000,11.630000,0.390000,0.600000
M213,-80.890413,25.513761,W,9/13/1995,182.990000,,24.660000,2.490000,,0.270000,,,271.000000,8.970000,,,2.420000,,1.770000,0.070000,1.120000,0.191000,,,,,7.930000,139.700000,185.000000,180.000000,2.000000,2.000000,,,31.580000,,,,,70.000000,1.620000,9.420000,,,,,279.350000,6.980000,0.570000,2.500000
M216,-80.681583,25.54049,W,9/13/1995,99.770000,,22.720000,3.320000,,0.510000,,,367.000000,11.290000,,,1.310000,,0.890000,0.260000,0.470000,0.137000,,,,,8.200000,90.500000,133.000000,100.000000,2.000000,0.300000,,,33.030000,,,,,80.000000,1.680000,14.030000,,,,,363.470000,10.850000,0.660000,0.500000
M214,-80.812967,25.510386,W,9/13/1995,225.040000,,83.470000,1.540000,,0.140000,,,340.000000,7.620000,,,2.410000,,1.755000,0.720000,1.100000,0.237000,,,,,7.680000,-66.000000,188.000000,280.000000,3.300000,2.500000,,,31.110000,,,,,170.000000,1.550000,10.500000,,,,,339.040000,14.880000,0.620000,2.400000
M217,-80.577223,25.5441,W,9/13/1995,,,11.350000,1.140000,,0.750000,,,331.000000,6.580000,,,,,1.210000,0.030000,1.210000,0.104000,,,,,7.760000,103.500000,144.000000,67.000000,2.000000,0.200000,,,31.400000,,,,,32.000000,3.150000,11.530000,,,,,161.150000,14.880000,0.690000,1.500000
M215,-80.745845,25.534056,W,9/13/1995,421.640000,,26.980000,2.620000,,0.330000,,,381.000000,7.550000,,,0.850000,,0.850000,0.190000,,0.151000,,,,,7.820000,45.000000,206.000000,140.000000,4.600000,1.100000,,,31.150000,,,,,90.000000,1.490000,13.190000,,,,,382.580000,11.630000,0.620000,1.700000
M211,-80.655783,25.611007,W,9/13/1995,448.980000,,27.740000,1.300000,,0.390000,,,534.000000,4.230000,,,,,0.850000,0.100000,0.850000,0.298000,,,,,7.630000,66.000000,162.000000,120.000000,12.000000,0.500000,,,29.640000,,,,,100.000000,1.850000,17.580000,,,,,311.010000,30.380000,0.350000,2.300000
M212,-80.580167,25.630424,W,9/14/1995,91.310000,,17.150000,3.250000,,0.550000,,,258.000000,3.860000,,,,,0.370000,0.140000,0.370000,0.135000,,,,,7.980000,85.500000,209.000000,98.000000,2.000000,0.200000,,,28.030000,,,,,85.000000,1.900000,9.170000,,,,,258.110000,5.270000,0.510000,0.700000
M210,-80.73288,25.61269,W,9/14/1995,289.590000,,83.420000,1.810000,,0.140000,,,450.000000,2.730000,,,1.330000,,1.330000,0.630000,,0.300000,,,,,7.340000,42.000000,146.000000,330.000000,5.000000,1.700000,,,28.790000,,,,,280.000000,1.390000,15.910000,,,,,406.310000,24.030000,0.530000,2.100000
M204,-80.699602,25.674246,W,9/14/1995,282.710000,,85.790000,1.840000,,0.120000,,,526.000000,4.790000,,,0.490000,,0.490000,0.560000,,0.257000,,,,,7.590000,68.700000,,370.000000,11.000000,4.600000,,,29.980000,,,,,170.000000,1.430000,17.960000,,,,,265.780000,15.400000,0.440000,3.100000
M201,-81.010556,25.629548,W,9/14/1995,69.300000,,61.810000,2.460000,,0.150000,,,235.000000,4.760000,,,,,,0.280000,,0.063000,,,,,7.290000,59.500000,252.000000,290.000000,2.000000,1.800000,,,29.760000,,,,,120.000000,1.200000,9.550000,,,,,487.390000,6.820000,0.620000,2.900000
M205,-80.60043,25.692089,W,9/14/1995,245.790000,,45.450000,2.290000,,0.240000,,,405.000000,1.750000,,,0.550000,,0.550000,0.190000,,0.342000,,,,,7.380000,54.500000,110.000000,180.000000,2.000000,1.100000,,,28.010000,,,,,87.000000,2.320000,12.980000,,,,,257.180000,11.010000,1.770000,1.800000
M207,-80.958167,25.57186,W,9/14/1995,100.490000,,18.460000,1.950000,,0.320000,,,260.000000,6.850000,,,0.330000,,0.465000,0.090000,0.600000,0.097000,,,,,7.630000,185.700000,236.000000,140.000000,2.000000,1.800000,,,30.610000,,,,,54.000000,1.220000,9.550000,,,,,178.030000,7.650000,0.330000,2.400000
M206,-80.535186,25.692642,W,9/14/1995,126.830000,,41.440000,3.020000,,0.300000,,,304.000000,7.730000,,,,,,0.690000,,0.193000,,,,,7.900000,10.500000,201.000000,160.000000,2.000000,0.300000,,,30.700000,,,,,160.000000,2.000000,9.660000,,,,,410.410000,8.470000,0.930000,0.900000
M208,-80.868089,25.575961,W,9/14/1995,163.000000,,17.180000,2.040000,,0.460000,,,325.000000,8.010000,,,0.060000,,0.100000,0.120000,0.140000,0.153000,,,,,7.580000,-32.000000,241.000000,100.000000,2.000000,1.700000,,,32.300000,,,,,48.000000,1.500000,11.440000,,,,,255.300000,15.500000,0.410000,1.200000
M196,-80.528727,25.758799,W,9/14/1995,28.300000,,67.830000,0.730000,,0.140000,,,578.000000,1.720000,,,,,,0.210000,,0.113000,,,,,7.150000,-11.000000,164.000000,290.000000,2.000000,2.200000,,,28.080000,,,,,130.000000,1.270000,14.650000,,,,,516.510000,35.440000,1.920000,1.500000
M209,-80.79925,25.597306,W,9/14/1995,485.530000,,84.940000,2.680000,,0.090000,,,372.000000,7.750000,,,5.790000,,5.790000,3.910000,,0.274000,,,,,7.610000,157.000000,218.000000,450.000000,3.700000,1.400000,,,31.900000,,,,,230.000000,1.640000,14.770000,,,,,576.990000,10.230000,0.710000,2.200000
M195,-80.591884,25.754479,W,9/14/1995,179.830000,,18.040000,2.940000,,0.360000,,,574.000000,1.710000,,,1.120000,,1.120000,0.260000,,0.921000,,,,,7.110000,-44.000000,15.000000,130.000000,2.000000,1.700000,,,30.380000,,,,,62.000000,3.140000,18.410000,,,,,176.960000,30.850000,3.520000,1.000000
M202,-80.847067,25.642111,W,9/14/1995,129.870000,,34.270000,2.560000,,0.270000,,,277.000000,9.250000,,,,,,0.150000,,0.167000,,,,,7.890000,94.700000,226.000000,170.000000,2.000000,1.900000,,,32.910000,,,,,100.000000,1.530000,13.630000,,,,,851.650000,8.680000,0.490000,1.800000
M199,-80.653217,25.73226,W,9/14/1995,430.290000,,65.570000,2.230000,,0.180000,,,445.000000,2.790000,,,0.530000,,0.530000,0.280000,,0.437000,,,,,7.220000,-50.000000,24.000000,260.000000,2.000000,1.000000,,,29.480000,,,,,200.000000,2.130000,13.490000,,,,,378.720000,13.950000,1.860000,1.100000
M203,-80.778452,25.656963,W,9/14/1995,311.080000,,59.180000,2.160000,,0.170000,,,401.000000,11.550000,,,1.200000,,1.200000,0.490000,,0.286000,,,,,7.880000,46.300000,206.000000,250.000000,4.400000,0.400000,,,33.820000,,,,,150.000000,1.550000,16.030000,,,,,521.520000,13.230000,0.420000,2.100000
M198,-80.731917,25.718821,W,9/14/1995,271.930000,,13.900000,2.160000,,0.600000,,,423.000000,8.220000,,,2.960000,,1.490000,0.050000,0.020000,0.260000,,,,,7.790000,-69.000000,193.000000,86.000000,7.900000,0.200000,,,31.730000,,,,,45.000000,1.480000,13.870000,,,,,261.360000,22.010000,0.440000,2.500000
M197,-80.826464,25.701024,W,9/14/1995,97.650000,,43.700000,1.980000,,0.190000,,,213.000000,8.640000,,,1.700000,,1.700000,0.770000,,0.152000,,,,,7.930000,,199.000000,200.000000,2.000000,0.400000,,,33.680000,,,,,120.000000,1.900000,9.520000,,,,,723.580000,12.870000,0.690000,1.200000
M193,-80.7888,25.776118,W,9/15/1995,151.690000,,69.960000,2.640000,,0.150000,,,239.000000,5.510000,,,,,,0.110000,,0.124000,,,,,7.480000,15.500000,270.000000,250.000000,2.000000,1.600000,,,29.470000,,,,,190.000000,1.330000,10.670000,,,,,381.980000,7.130000,0.980000,3.500000
M188,-80.827759,25.833738,W,9/15/1995,,,38.680000,2.430000,,0.260000,,,238.000000,5.580000,,,0.680000,,0.460000,,0.240000,0.075000,,,,,7.830000,155.500000,202.000000,140.000000,2.000000,0.900000,,,29.300000,,,,,59.000000,1.370000,9.840000,,,,,351.760000,6.920000,0.830000,3.500000
M194,-80.701699,25.78375,W,9/15/1995,486.080000,,92.120000,0.820000,,0.080000,,,304.000000,3.550000,,,4.890000,,4.890000,1.300000,,0.429000,,,,,7.120000,-24.000000,271.000000,460.000000,2.000000,2.400000,,,29.590000,,,,,240.000000,1.620000,10.260000,,,,,448.450000,8.990000,0.370000,3.700000
M190,-80.770643,25.829913,W,9/15/1995,145.770000,,91.990000,1.770000,,0.090000,,,250.000000,4.450000,,,,,0.130000,0.430000,0.130000,0.189000,,,,,7.440000,177.500000,208.000000,410.000000,2.000000,2.600000,,,29.340000,,,,,160.000000,1.360000,9.030000,,,,,378.170000,11.010000,0.510000,3.800000
M192,-80.652176,25.805944,W,9/15/1995,296.200000,,84.210000,2.140000,,0.110000,,,507.000000,5.270000,,,,,,0.710000,,0.284000,,,,,7.300000,780.000000,254.000000,340.000000,4.200000,4.500000,,,28.700000,,,,,160.000000,1.680000,16.090000,,,,,387.880000,17.520000,3.570000,2.900000
M181,-80.811682,25.906636,W,9/15/1995,438.700000,,55.010000,1.780000,,0.150000,,,185.000000,5.470000,,,0.360000,,0.310000,0.390000,0.260000,0.247000,,,,,7.320000,203.300000,207.000000,230.000000,2.000000,0.200000,,,,,,,,110.000000,1.810000,11.060000,,,,,455.940000,7.750000,0.680000,3.000000
